date,delay,distance,origin,destination
2015-07-17 00:07Z,1.2,0.000102447,42,90.5,0
2015-07-17 00:08Z,1.2,0.000102447,48,90.5,0
2015-07-17 00:09Z,1.2,0.000101881,59,91.4,0
2015-07-17 00:10Z,1.2,0.000103015,55,91.4,0
2015-07-17 00:11Z,1.3,0.000102447,50,91.4,0
2015-07-17 00:12Z,1.2,0.000104162,52,91.4,0
2015-07-17 00:13Z,1.2,0.000104162,51,91.4,0
2015-07-17 00:14Z,1.2,0.00010474,46,91.4,0
2015-07-17 00:15Z,1.2,0.000105322,46,91.4,0
2015-07-17 00:16Z,1.2,0.000105906,44,91.4,0
2015-07-17 00:17Z,1.2,0.00010474,44,91.4,0
2015-07-17 00:18Z,1.2,0.000105322,42,91.4,0
2015-07-17 00:19Z,1.4,0.000104162,50,91.4,0
2015-07-17 00:20Z,1.5,9.96505e-05,47,91.4,0
2015-07-17 00:21Z,1.4,0.000106494,53,91.4,0
2015-07-17 00:22Z,1.5,9.96505e-05,50,91.4,0
2015-07-17 00:23Z,1.4,0.000104162,49,91.4,0
2015-07-17 00:24Z,1.2,0.000114439,47,90.5,0
2015-07-17 00:25Z,1.2,0.000116355,45,90.5,0
2015-07-17 00:26Z,1.2,0.000120952,45,90.5,0
2015-07-17 00:27Z,1.3,0.000124346,45,90.5,0
2015-07-17 00:28Z,1.2,0.000126428,45,90.5,0
2015-07-17 00:29Z,1.2,0.000128545,44,90.5,0
2015-07-17 00:30Z,1.2,0.000132152,44,90.5,0
2015-07-17 00:31Z,1.2,0.000135861,43,90.5,0
2015-07-17 00:32Z,1.2,0.000138135,43,90.5,0
2015-07-17 00:33Z,1.3,0.000142012,48,90.5,0
2015-07-17 00:34Z,1.2,0.000145191,49,90.5,0
2015-07-17 00:35Z,1.2,0.000145997,47,90.5,0
2015-07-17 00:36Z,1.2,0.000150927,46,90.5,0
2015-07-17 00:37Z,1.2,0.000156889,47,90.5,0
2015-07-17 00:38Z,1.2,0.000159516,47,90.5,0
2015-07-17 00:39Z,1.2,0.000162187,45,90.5,0
2015-07-17 00:40Z,1.3,0.000163087,52,90.5,0
2015-07-17 00:41Z,1.2,0.000164902,48,90.5,0
2015-07-17 00:42Z,1.2,0.00016953,45,90.5,0
2015-07-17 00:43Z,1.2,0.000170471,41,89.6,0
2015-07-17 00:44Z,1.2,0.000170471,45,89.6,0
2015-07-17 00:45Z,1.2,0.000174287,47,89.6,0
2015-07-17 00:46Z,1.3,0.000179178,45,89.6,0
2015-07-17 00:47Z,1.3,0.000181172,48,89.6,0
2015-07-17 00:48Z,1.5,0.000149265,53,89.6,0
2015-07-17 00:49Z,1.4,0.00011896,50,89.6,0
2015-07-17 00:50Z,1.3,0.000135861,43,89.6,0
2015-07-17 00:51Z,1.4,0.000142012,48,89.6,0
2015-07-17 00:52Z,1.2,0.000117651,42,89.6,0
2015-07-17 00:53Z,1.2,0.000121623,40,89.6,0
2015-07-17 00:54Z,1.3,0.000121623,41,90.5,0
2015-07-17 00:55Z,1.5,0.00012366,48,90.5,0
2015-07-17 00:56Z,1.3,0.00010474,40,90.5,0
2015-07-17 00:57Z,1.2,0.000107679,41,90.5,0
2015-07-17 00:58Z,1.2,0.000107679,40,91.4,0
2015-07-17 00:59Z,1.2,0.000108277,40,91.4,0
2015-07-17 01:00Z,1.2,0.000106494,39,91.4,0
2015-07-17 01:01Z,1.2,0.000106494,40,91.4,0
2015-07-17 01:02Z,1.2,0.000106494,39,91.4,0
2015-07-17 01:03Z,1.2,0.000105906,40,91.4,0
2015-07-17 01:04Z,1.2,0.000106494,41,91.4,0
2015-07-17 01:05Z,1.2,0.000107085,40,91.4,0
2015-07-17 01:06Z,1.2,0.000106494,41,92.3,0
2015-07-17 01:07Z,1.3,0.000107085,42,92.3,0
2015-07-17 01:08Z,1.2,0.000107085,41,92.3,0
2015-07-17 01:09Z,1.2,0.000107085,40,92.3,0
2015-07-17 01:10Z,1.2,0.000107085,42,92.3,0
2015-07-17 01:11Z,1.2,0.000107679,41,92.3,0
2015-07-17 01:12Z,1.2,0.000105906,40,92.3,0
2015-07-17 01:13Z,1.2,0.000107085,42,92.3,0
2015-07-17 01:14Z,1.2,0.000106494,42,92.3,0
2015-07-17 01:15Z,1.2,0.000105906,41,92.3,0
2015-07-17 01:16Z,1.2,0.000105322,42,92.3,0
2015-07-17 01:17Z,1.3,0.000105906,42,92.3,0
2015-07-17 01:18Z,1.2,0.000105906,42,92.3,0
2015-07-17 01:19Z,1.2,0.000105322,42,92.3,0
2015-07-17 01:20Z,1.2,0.000107085,43,92.3,0
2015-07-17 01:21Z,1.2,0.000106494,42,92.3,0
2015-07-17 01:22Z,1.2,0.000106494,43,92.3,0
2015-07-17 01:23Z,1.2,0.000106494,43,92.3,0
2015-07-17 01:24Z,1.2,0.000105906,42,92.3,0
2015-07-17 01:25Z,1.2,0.000106494,43,92.3,0
2015-07-17 01:26Z,1.5,0.000107085,55,92.3,0
2015-07-17 01:27Z,1.4,0.000105906,50,92.3,0
2015-07-17 01:28Z,1.2,0.000117001,47,92.3,0
2015-07-17 01:29Z,1.2,0.000121623,46,92.3,0
2015-07-17 01:30Z,1.3,0.00012366,45,91.4,0
